[E-582] matching-i |T|=25000 nodes=5001/5001/5001 bank=33490.458 start(tightened)=33490.458 T0=2.0 cool=0.9999 tabuK=200 fill_every=20000 seed=1
  it=20000 t=0s T=0.271 cur~33464.6 tightened=33487.582 best=33490.458 acc=16 worse=12
  it=72760000 t=1201s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=3545 worse=1717
  it=72780000 t=1201s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=3545 worse=1717
  it=72800000 t=1201s T=0.050 cur~33490.5 tightened=33490.458 best=33490.458 acc=3545 worse=1717
  [reheat] T<-2.0 resume best=33490.458
  it=72820000 t=1202s T=0.271 cur~33461.6 tightened=33486.021 best=33490.458 acc=3553 worse=1724
  it=72840000 t=1202s T=0.050 cur~33469.4 tightened=33486.021 best=33490.458 acc=3555 worse=1724
  it=72860000 t=1202s T=0.050 cur~33479.7 tightened=33486.140 best=33490.458 acc=3557 worse=1724
  it=72880000 t=1203s T=0.050 cur~33479.7 tightened=33486.140 best=33490.458 acc=3557 worse=1724
  it=72900000 t=1203s T=0.050 cur~33482.5 tightened=33486.140 best=33490.458 acc=3559 worse=1724
  it=72920000 t=1203s T=0.050 cur~33482.5 tightened=33486.140 best=33490.458 acc=3559 worse=1724
  it=72940000 t=1204s T=0.050 cur~33482.5 tightened=33486.140 best=33490.458 acc=3559 worse=1724
  it=72960000 t=1204s T=0.050 cur~33482.5 tightened=33486.140 best=33490.458 acc=3559 worse=1724
  it=72980000 t=1204s T=0.050 cur~33482.5 tightened=33486.140 best=33490.458 acc=3559 worse=1724
  it=73000000 t=1205s T=0.050 cur~33482.2 tightened=33486.140 best=33490.458 acc=3560 worse=1725
  it=73020000 t=1205s T=0.050 cur~33482.2 tightened=33486.140 best=33490.458 acc=3560 worse=1725
  it=73040000 t=1205s T=0.050 cur~33482.2 tightened=33486.140 best=33490.458 acc=3560 worse=1725
  it=73060000 t=1206s T=0.050 cur~33482.2 tightened=33486.140 best=33490.458 acc=3560 worse=1725
  it=73080000 t=1206s T=0.050 cur~33484.0 tightened=33487.969 best=33490.458 acc=3561 worse=1725
  it=73100000 t=1206s T=0.050 cur~33484.0 tightened=33487.969 best=33490.458 acc=3562 worse=1726
  it=73120000 t=1207s T=0.050 cur~33484.0 tightened=33487.969 best=33490.458 acc=3562 worse=1726
  it=73140000 t=1207s T=0.050 cur~33487.6 tightened=33487.932 best=33490.458 acc=3564 worse=1727
  it=73160000 t=1207s T=0.050 cur~33487.5 tightened=33487.813 best=33490.458 acc=3565 worse=1728
  it=73180000 t=1208s T=0.050 cur~33487.5 tightened=33487.813 best=33490.458 acc=3565 worse=1728
  it=73200000 t=1208s T=0.050 cur~33487.7 tightened=33487.813 best=33490.458 acc=3566 worse=1728
  [reheat] T<-2.0 resume best=33490.458
  it=73220000 t=1208s T=0.271 cur~33474.2 tightened=33488.734 best=33490.458 acc=3574 worse=1736
  it=73240000 t=1209s T=0.050 cur~33474.4 tightened=33488.970 best=33490.458 acc=3575 worse=1736
  it=73260000 t=1209s T=0.050 cur~33475.3 tightened=33488.970 best=33490.458 acc=3576 worse=1736
  it=73280000 t=1209s T=0.050 cur~33475.3 tightened=33488.970 best=33490.458 acc=3576 worse=1736
  it=73300000 t=1209s T=0.050 cur~33476.7 tightened=33488.970 best=33490.458 acc=3577 worse=1736
  it=73320000 t=1210s T=0.050 cur~33476.7 tightened=33488.970 best=33490.458 acc=3577 worse=1736
  it=73340000 t=1210s T=0.050 cur~33476.7 tightened=33488.933 best=33490.458 acc=3578 worse=1737
  it=73360000 t=1210s T=0.050 cur~33476.7 tightened=33488.933 best=33490.458 acc=3578 worse=1737
  it=73380000 t=1211s T=0.050 cur~33476.7 tightened=33488.933 best=33490.458 acc=3578 worse=1737
  it=73400000 t=1211s T=0.050 cur~33476.7 tightened=33488.933 best=33490.458 acc=3578 worse=1737
  it=73420000 t=1211s T=0.050 cur~33482.5 tightened=33488.933 best=33490.458 acc=3580 worse=1737
  it=73440000 t=1212s T=0.050 cur~33482.5 tightened=33488.970 best=33490.458 acc=3581 worse=1737
  it=73460000 t=1212s T=0.050 cur~33482.5 tightened=33488.970 best=33490.458 acc=3581 worse=1737
  it=73480000 t=1212s T=0.050 cur~33484.3 tightened=33488.970 best=33490.458 acc=3582 worse=1737
  it=73500000 t=1213s T=0.050 cur~33484.3 tightened=33488.970 best=33490.458 acc=3582 worse=1737
  it=73520000 t=1213s T=0.050 cur~33484.3 tightened=33488.970 best=33490.458 acc=3582 worse=1737
  it=73540000 t=1213s T=0.050 cur~33484.3 tightened=33488.970 best=33490.458 acc=3582 worse=1737
  it=73560000 t=1214s T=0.050 cur~33484.3 tightened=33488.970 best=33490.458 acc=3582 worse=1737
  it=73580000 t=1214s T=0.050 cur~33485.8 tightened=33490.458 best=33490.458 acc=3583 worse=1737
  it=73600000 t=1214s T=0.050 cur~33485.8 tightened=33490.458 best=33490.458 acc=3583 worse=1737
  [reheat] T<-2.0 resume best=33490.458
  it=73620000 t=1215s T=0.271 cur~33466.3 tightened=33484.340 best=33490.458 acc=3595 worse=1746
  it=73640000 t=1215s T=0.050 cur~33473.5 tightened=33490.421 best=33490.458 acc=3596 worse=1746
  it=73660000 t=1215s T=0.050 cur~33473.6 tightened=33487.351 best=33490.458 acc=3597 worse=1746
  it=73680000 t=1216s T=0.050 cur~33477.1 tightened=33484.234 best=33490.458 acc=3599 worse=1746
  it=73700000 t=1216s T=0.050 cur~33477.1 tightened=33484.234 best=33490.458 acc=3599 worse=1746
  it=73720000 t=1216s T=0.050 cur~33477.1 tightened=33484.234 best=33490.458 acc=3599 worse=1746
  it=73740000 t=1217s T=0.050 cur~33477.1 tightened=33484.234 best=33490.458 acc=3599 worse=1746
  it=73760000 t=1217s T=0.050 cur~33477.0 tightened=33486.690 best=33490.458 acc=3601 worse=1748
  it=73780000 t=1217s T=0.050 cur~33478.1 tightened=33486.690 best=33490.458 acc=3603 worse=1748
  it=73800000 t=1218s T=0.050 cur~33478.1 tightened=33486.690 best=33490.458 acc=3603 worse=1748
  it=73820000 t=1218s T=0.050 cur~33478.9 tightened=33486.727 best=33490.458 acc=3604 worse=1748
  it=73840000 t=1218s T=0.050 cur~33478.9 tightened=33486.727 best=33490.458 acc=3604 worse=1748
  it=73860000 t=1219s T=0.050 cur~33484.1 tightened=33490.458 best=33490.458 acc=3605 worse=1748
  it=73880000 t=1219s T=0.050 cur~33484.1 tightened=33490.458 best=33490.458 acc=3605 worse=1748
  it=73900000 t=1219s T=0.050 cur~33484.1 tightened=33490.458 best=33490.458 acc=3605 worse=1748
  it=73920000 t=1219s T=0.050 cur~33484.1 tightened=33490.458 best=33490.458 acc=3605 worse=1748
  it=73940000 t=1220s T=0.050 cur~33483.8 tightened=33490.421 best=33490.458 acc=3607 worse=1750
  it=73960000 t=1220s T=0.050 cur~33483.9 tightened=33490.421 best=33490.458 acc=3608 worse=1750
  it=73980000 t=1220s T=0.050 cur~33484.0 tightened=33490.421 best=33490.458 acc=3609 worse=1750
  it=74000000 t=1221s T=0.050 cur~33484.0 tightened=33490.421 best=33490.458 acc=3609 worse=1750
  [reheat] T<-2.0 resume best=33490.458
  it=74020000 t=1221s T=0.271 cur~33479.7 tightened=33489.004 best=33490.458 acc=3619 worse=1760
  it=74040000 t=1221s T=0.050 cur~33480.9 tightened=33489.590 best=33490.458 acc=3621 worse=1760
  it=74060000 t=1222s T=0.050 cur~33480.8 tightened=33489.590 best=33490.458 acc=3624 worse=1762
  it=74080000 t=1222s T=0.050 cur~33485.1 tightened=33489.590 best=33490.458 acc=3627 worse=1762
  it=74100000 t=1223s T=0.050 cur~33485.1 tightened=33489.590 best=33490.458 acc=3627 worse=1762
  it=74120000 t=1223s T=0.050 cur~33485.2 tightened=33488.754 best=33490.458 acc=3628 worse=1762
  it=74140000 t=1223s T=0.050 cur~33485.8 tightened=33488.754 best=33490.458 acc=3629 worse=1762
  it=74160000 t=1224s T=0.050 cur~33485.8 tightened=33488.754 best=33490.458 acc=3629 worse=1762
  it=74180000 t=1224s T=0.050 cur~33485.8 tightened=33488.754 best=33490.458 acc=3629 worse=1762
  it=74200000 t=1224s T=0.050 cur~33488.3 tightened=33488.754 best=33490.458 acc=3630 worse=1762
  it=74220000 t=1225s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  it=74240000 t=1225s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  it=74260000 t=1225s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  it=74280000 t=1226s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  it=74300000 t=1226s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  it=74320000 t=1226s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  it=74340000 t=1227s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  it=74360000 t=1227s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  it=74380000 t=1227s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  it=74400000 t=1227s T=0.050 cur~33489.2 tightened=33489.590 best=33490.458 acc=3631 worse=1762
  [reheat] T<-2.0 resume best=33490.458
  it=74420000 t=1228s T=0.271 cur~33477.3 tightened=33483.784 best=33490.458 acc=3637 worse=1768
  it=74440000 t=1228s T=0.050 cur~33477.3 tightened=33483.784 best=33490.458 acc=3637 worse=1768
  it=74460000 t=1229s T=0.050 cur~33477.2 tightened=33483.747 best=33490.458 acc=3638 worse=1769
  it=74480000 t=1229s T=0.050 cur~33477.2 tightened=33483.747 best=33490.458 acc=3638 worse=1769
  it=74500000 t=1229s T=0.050 cur~33477.2 tightened=33483.747 best=33490.458 acc=3638 worse=1769
  it=74520000 t=1230s T=0.050 cur~33479.8 tightened=33483.784 best=33490.458 acc=3640 worse=1769
  it=74540000 t=1230s T=0.050 cur~33479.8 tightened=33483.784 best=33490.458 acc=3640 worse=1769
  it=74560000 t=1230s T=0.050 cur~33483.6 tightened=33488.301 best=33490.458 acc=3643 worse=1769
  it=74580000 t=1231s T=0.050 cur~33483.6 tightened=33488.301 best=33490.458 acc=3643 worse=1769
  it=74600000 t=1231s T=0.050 cur~33483.6 tightened=33488.301 best=33490.458 acc=3643 worse=1769
  it=74620000 t=1231s T=0.050 cur~33483.6 tightened=33488.301 best=33490.458 acc=3643 worse=1769
  it=74640000 t=1232s T=0.050 cur~33483.6 tightened=33488.301 best=33490.458 acc=3643 worse=1769
  it=74660000 t=1232s T=0.050 cur~33484.5 tightened=33488.301 best=33490.458 acc=3644 worse=1769
  it=74680000 t=1232s T=0.050 cur~33488.3 tightened=33488.301 best=33490.458 acc=3645 worse=1769
  it=74700000 t=1232s T=0.050 cur~33488.3 tightened=33488.301 best=33490.458 acc=3645 worse=1769
  it=74720000 t=1233s T=0.050 cur~33488.3 tightened=33488.301 best=33490.458 acc=3645 worse=1769
  it=74740000 t=1233s T=0.050 cur~33490.1 tightened=33490.130 best=33490.458 acc=3646 worse=1769
  it=74760000 t=1233s T=0.050 cur~33490.0 tightened=33490.130 best=33490.458 acc=3647 worse=1770
  it=74780000 t=1234s T=0.050 cur~33490.0 tightened=33490.130 best=33490.458 acc=3647 worse=1770
  it=74800000 t=1234s T=0.050 cur~33490.0 tightened=33490.130 best=33490.458 acc=3647 worse=1770
  [reheat] T<-2.0 resume best=33490.458
  it=74820000 t=1234s T=0.271 cur~33469.9 tightened=33472.489 best=33490.458 acc=3654 worse=1776
  it=74840000 t=1234s T=0.050 cur~33470.0 tightened=33474.077 best=33490.458 acc=3655 worse=1776
  it=74860000 t=1235s T=0.050 cur~33470.0 tightened=33474.077 best=33490.458 acc=3655 worse=1776
  it=74880000 t=1235s T=0.050 cur~33470.0 tightened=33474.077 best=33490.458 acc=3655 worse=1776
  it=74900000 t=1235s T=0.050 cur~33478.2 tightened=33481.449 best=33490.458 acc=3658 worse=1776
  it=74920000 t=1236s T=0.050 cur~33479.3 tightened=33482.552 best=33490.458 acc=3659 worse=1776
  it=74940000 t=1236s T=0.050 cur~33479.3 tightened=33482.552 best=33490.458 acc=3659 worse=1776
  it=74960000 t=1236s T=0.050 cur~33479.2 tightened=33482.552 best=33490.458 acc=3660 worse=1777
  it=74980000 t=1237s T=0.050 cur~33479.2 tightened=33482.552 best=33490.458 acc=3660 worse=1777
  it=75000000 t=1237s T=0.050 cur~33479.2 tightened=33482.552 best=33490.458 acc=3660 worse=1777
  it=75020000 t=1237s T=0.050 cur~33479.2 tightened=33482.552 best=33490.458 acc=3660 worse=1777
  it=75040000 t=1238s T=0.050 cur~33479.8 tightened=33482.552 best=33490.458 acc=3661 worse=1777
  it=75060000 t=1238s T=0.050 cur~33479.8 tightened=33482.552 best=33490.458 acc=3661 worse=1777
  it=75080000 t=1238s T=0.050 cur~33479.8 tightened=33482.552 best=33490.458 acc=3661 worse=1777
  it=75100000 t=1239s T=0.050 cur~33481.2 tightened=33482.552 best=33490.458 acc=3662 worse=1777
  it=75120000 t=1239s T=0.050 cur~33481.2 tightened=33482.552 best=33490.458 acc=3662 worse=1777
  it=75140000 t=1239s T=0.050 cur~33481.3 tightened=33482.552 best=33490.458 acc=3663 worse=1777
  it=75160000 t=1239s T=0.050 cur~33481.3 tightened=33482.552 best=33490.458 acc=3663 worse=1777
  it=75180000 t=1240s T=0.050 cur~33481.3 tightened=33482.552 best=33490.458 acc=3663 worse=1777
  it=75200000 t=1240s T=0.050 cur~33484.7 tightened=33485.976 best=33490.458 acc=3664 worse=1777
  [reheat] T<-2.0 resume best=33490.458
  it=75220000 t=1240s T=0.271 cur~33479.3 tightened=33490.458 best=33490.458 acc=3673 worse=1784
  it=75240000 t=1241s T=0.050 cur~33480.7 tightened=33490.458 best=33490.458 acc=3675 worse=1784
  it=75260000 t=1241s T=0.050 cur~33485.9 tightened=33490.458 best=33490.458 acc=3677 worse=1784
  it=75280000 t=1241s T=0.050 cur~33485.9 tightened=33490.458 best=33490.458 acc=3677 worse=1784
  it=75300000 t=1242s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3678 worse=1784
  it=75320000 t=1242s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3678 worse=1784
  it=75340000 t=1242s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3678 worse=1784
  it=75360000 t=1243s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3678 worse=1784
  it=75380000 t=1243s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3678 worse=1784
  it=75400000 t=1243s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3678 worse=1784
  it=75420000 t=1244s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3678 worse=1784
  it=75440000 t=1244s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3678 worse=1784
  it=75460000 t=1244s T=0.050 cur~33487.4 tightened=33490.458 best=33490.458 acc=3679 worse=1784
  it=75480000 t=1244s T=0.050 cur~33487.4 tightened=33490.458 best=33490.458 acc=3679 worse=1784
  it=75500000 t=1245s T=0.050 cur~33487.4 tightened=33490.458 best=33490.458 acc=3679 worse=1784
  it=75520000 t=1245s T=0.050 cur~33487.4 tightened=33490.458 best=33490.458 acc=3679 worse=1784
  it=75540000 t=1245s T=0.050 cur~33487.4 tightened=33490.458 best=33490.458 acc=3679 worse=1784
  it=75560000 t=1246s T=0.050 cur~33487.4 tightened=33490.458 best=33490.458 acc=3679 worse=1784
  it=75580000 t=1246s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3680 worse=1785
  it=75600000 t=1246s T=0.050 cur~33487.2 tightened=33490.458 best=33490.458 acc=3680 worse=1785
  [reheat] T<-2.0 resume best=33490.458
  it=75620000 t=1247s T=0.271 cur~33478.7 tightened=33484.881 best=33490.458 acc=3686 worse=1790
  it=75640000 t=1247s T=0.050 cur~33480.8 tightened=33486.980 best=33490.458 acc=3687 worse=1790
  it=75660000 t=1247s T=0.050 cur~33485.2 tightened=33487.891 best=33490.458 acc=3689 worse=1790
  it=75680000 t=1248s T=0.050 cur~33485.2 tightened=33487.891 best=33490.458 acc=3689 worse=1790
  it=75700000 t=1248s T=0.050 cur~33487.1 tightened=33488.553 best=33490.458 acc=3692 worse=1790
  it=75720000 t=1248s T=0.050 cur~33487.9 tightened=33488.553 best=33490.458 acc=3693 worse=1790
  it=75740000 t=1249s T=0.050 cur~33487.9 tightened=33488.553 best=33490.458 acc=3693 worse=1790
  it=75760000 t=1249s T=0.050 cur~33487.9 tightened=33488.553 best=33490.458 acc=3693 worse=1790
  it=75780000 t=1249s T=0.050 cur~33487.9 tightened=33488.553 best=33490.458 acc=3693 worse=1790
  it=75800000 t=1250s T=0.050 cur~33487.9 tightened=33488.553 best=33490.458 acc=3693 worse=1790
  it=75820000 t=1250s T=0.050 cur~33487.8 tightened=33488.553 best=33490.458 acc=3694 worse=1791
  it=75840000 t=1250s T=0.050 cur~33487.8 tightened=33488.553 best=33490.458 acc=3694 worse=1791
  it=75860000 t=1250s T=0.050 cur~33487.8 tightened=33488.553 best=33490.458 acc=3694 worse=1791
  it=75880000 t=1251s T=0.050 cur~33487.8 tightened=33488.553 best=33490.458 acc=3694 worse=1791
  it=75900000 t=1251s T=0.050 cur~33487.8 tightened=33488.553 best=33490.458 acc=3694 worse=1791
  it=75920000 t=1251s T=0.050 cur~33488.4 tightened=33488.553 best=33490.458 acc=3695 worse=1791
  it=75940000 t=1252s T=0.050 cur~33488.4 tightened=33488.553 best=33490.458 acc=3695 worse=1791
  it=75960000 t=1252s T=0.050 cur~33488.4 tightened=33488.553 best=33490.458 acc=3695 worse=1791
  it=75980000 t=1252s T=0.050 cur~33488.4 tightened=33488.553 best=33490.458 acc=3695 worse=1791
  it=76000000 t=1253s T=0.050 cur~33488.4 tightened=33488.553 best=33490.458 acc=3695 worse=1791
  [reheat] T<-2.0 resume best=33490.458
  it=76020000 t=1253s T=0.271 cur~33473.0 tightened=33475.736 best=33490.458 acc=3702 worse=1797
  it=76040000 t=1253s T=0.050 cur~33473.0 tightened=33475.736 best=33490.458 acc=3705 worse=1798
  it=76060000 t=1254s T=0.050 cur~33473.0 tightened=33475.866 best=33490.458 acc=3707 worse=1799
  it=76080000 t=1254s T=0.050 cur~33473.0 tightened=33475.866 best=33490.458 acc=3707 worse=1799
  it=76100000 t=1254s T=0.050 cur~33475.5 tightened=33475.866 best=33490.458 acc=3708 worse=1799
  it=76120000 t=1255s T=0.050 cur~33476.3 tightened=33478.941 best=33490.458 acc=3709 worse=1799
  it=76140000 t=1255s T=0.050 cur~33476.3 tightened=33478.941 best=33490.458 acc=3709 worse=1799
  it=76160000 t=1255s T=0.050 cur~33476.3 tightened=33478.941 best=33490.458 acc=3709 worse=1799
  it=76180000 t=1255s T=0.050 cur~33476.3 tightened=33478.941 best=33490.458 acc=3709 worse=1799
  it=76200000 t=1256s T=0.050 cur~33476.3 tightened=33478.941 best=33490.458 acc=3709 worse=1799
  it=76220000 t=1256s T=0.050 cur~33476.3 tightened=33478.941 best=33490.458 acc=3709 worse=1799
  it=76240000 t=1256s T=0.050 cur~33476.4 tightened=33478.811 best=33490.458 acc=3710 worse=1799
  it=76260000 t=1257s T=0.050 cur~33476.3 tightened=33478.774 best=33490.458 acc=3711 worse=1800
  it=76280000 t=1257s T=0.050 cur~33478.5 tightened=33480.845 best=33490.458 acc=3713 worse=1800
  it=76300000 t=1257s T=0.050 cur~33481.9 tightened=33484.202 best=33490.458 acc=3714 worse=1800
  it=76320000 t=1258s T=0.050 cur~33481.9 tightened=33484.202 best=33490.458 acc=3714 worse=1800
  it=76340000 t=1258s T=0.050 cur~33481.9 tightened=33484.202 best=33490.458 acc=3714 worse=1800
  it=76360000 t=1258s T=0.050 cur~33481.9 tightened=33484.239 best=33490.458 acc=3715 worse=1800
  it=76380000 t=1259s T=0.050 cur~33481.9 tightened=33484.202 best=33490.458 acc=3716 worse=1801
  it=76400000 t=1259s T=0.050 cur~33481.9 tightened=33484.202 best=33490.458 acc=3716 worse=1801
  [reheat] T<-2.0 resume best=33490.458
  it=76420000 t=1259s T=0.271 cur~33484.4 tightened=33486.111 best=33490.458 acc=3721 worse=1806
  it=76440000 t=1260s T=0.050 cur~33484.4 tightened=33485.897 best=33490.458 acc=3723 worse=1807
  it=76460000 t=1260s T=0.050 cur~33484.4 tightened=33485.897 best=33490.458 acc=3723 worse=1807
  it=76480000 t=1260s T=0.050 cur~33484.4 tightened=33485.897 best=33490.458 acc=3723 worse=1807
  it=76500000 t=1261s T=0.050 cur~33484.4 tightened=33485.897 best=33490.458 acc=3723 worse=1807
  it=76520000 t=1261s T=0.050 cur~33484.4 tightened=33485.897 best=33490.458 acc=3723 worse=1807
  it=76540000 t=1261s T=0.050 cur~33485.4 tightened=33485.897 best=33490.458 acc=3724 worse=1807
  it=76560000 t=1261s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76580000 t=1262s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76600000 t=1262s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76620000 t=1262s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76640000 t=1263s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76660000 t=1263s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76680000 t=1263s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76700000 t=1264s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76720000 t=1264s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76740000 t=1264s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76760000 t=1265s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76780000 t=1265s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  it=76800000 t=1265s T=0.050 cur~33485.6 tightened=33485.897 best=33490.458 acc=3725 worse=1807
  [reheat] T<-2.0 resume best=33490.458
  it=76820000 t=1266s T=0.271 cur~33470.3 tightened=33476.212 best=33490.458 acc=3736 worse=1816
  it=76840000 t=1266s T=0.050 cur~33475.3 tightened=33476.212 best=33490.458 acc=3737 worse=1816
  it=76860000 t=1266s T=0.050 cur~33486.1 tightened=33487.074 best=33490.458 acc=3739 worse=1816
  it=76880000 t=1267s T=0.050 cur~33486.1 tightened=33487.074 best=33490.458 acc=3739 worse=1816
  it=76900000 t=1267s T=0.050 cur~33486.1 tightened=33487.074 best=33490.458 acc=3739 worse=1816
  it=76920000 t=1267s T=0.050 cur~33486.1 tightened=33487.074 best=33490.458 acc=3739 worse=1816
  it=76940000 t=1268s T=0.050 cur~33486.1 tightened=33487.074 best=33490.458 acc=3739 worse=1816
  it=76960000 t=1268s T=0.050 cur~33486.1 tightened=33487.074 best=33490.458 acc=3739 worse=1816
  it=76980000 t=1268s T=0.050 cur~33486.3 tightened=33489.866 best=33490.458 acc=3740 worse=1816
  it=77000000 t=1269s T=0.050 cur~33486.9 tightened=33489.866 best=33490.458 acc=3741 worse=1816
  it=77020000 t=1269s T=0.050 cur~33486.9 tightened=33489.866 best=33490.458 acc=3741 worse=1816
  it=77040000 t=1269s T=0.050 cur~33487.2 tightened=33488.228 best=33490.458 acc=3742 worse=1816
  it=77060000 t=1270s T=0.050 cur~33487.2 tightened=33488.228 best=33490.458 acc=3742 worse=1816
  it=77080000 t=1270s T=0.050 cur~33487.2 tightened=33488.228 best=33490.458 acc=3742 worse=1816
  it=77100000 t=1270s T=0.050 cur~33487.2 tightened=33488.191 best=33490.458 acc=3743 worse=1817
  it=77120000 t=1271s T=0.050 cur~33487.2 tightened=33488.191 best=33490.458 acc=3743 worse=1817
  it=77140000 t=1271s T=0.050 cur~33487.8 tightened=33488.783 best=33490.458 acc=3744 worse=1817
  it=77160000 t=1271s T=0.050 cur~33487.8 tightened=33488.783 best=33490.458 acc=3744 worse=1817
  it=77180000 t=1272s T=0.050 cur~33487.5 tightened=33490.458 best=33490.458 acc=3746 worse=1818
  it=77200000 t=1272s T=0.050 cur~33487.5 tightened=33490.458 best=33490.458 acc=3746 worse=1818
  [reheat] T<-2.0 resume best=33490.458
  it=77220000 t=1272s T=0.271 cur~33486.3 tightened=33490.093 best=33490.458 acc=3752 worse=1823
  it=77240000 t=1273s T=0.050 cur~33486.3 tightened=33490.093 best=33490.458 acc=3752 worse=1823
  it=77260000 t=1273s T=0.050 cur~33488.1 tightened=33490.093 best=33490.458 acc=3753 worse=1823
  it=77280000 t=1273s T=0.050 cur~33488.1 tightened=33490.093 best=33490.458 acc=3753 worse=1823
  it=77300000 t=1274s T=0.050 cur~33488.1 tightened=33490.093 best=33490.458 acc=3753 worse=1823
  it=77320000 t=1274s T=0.050 cur~33488.1 tightened=33490.093 best=33490.458 acc=3753 worse=1823
  it=77340000 t=1274s T=0.050 cur~33488.1 tightened=33490.093 best=33490.458 acc=3753 worse=1823
  it=77360000 t=1275s T=0.050 cur~33488.1 tightened=33490.093 best=33490.458 acc=3753 worse=1823
  it=77380000 t=1275s T=0.050 cur~33488.1 tightened=33490.093 best=33490.458 acc=3753 worse=1823
  it=77400000 t=1275s T=0.050 cur~33488.4 tightened=33490.421 best=33490.458 acc=3754 worse=1823
  it=77420000 t=1276s T=0.050 cur~33488.2 tightened=33490.421 best=33490.458 acc=3755 worse=1824
  it=77440000 t=1276s T=0.050 cur~33488.2 tightened=33490.421 best=33490.458 acc=3755 worse=1824
  it=77460000 t=1276s T=0.050 cur~33488.2 tightened=33490.421 best=33490.458 acc=3755 worse=1824
  it=77480000 t=1277s T=0.050 cur~33488.2 tightened=33490.421 best=33490.458 acc=3755 worse=1824
  it=77500000 t=1277s T=0.050 cur~33488.2 tightened=33490.421 best=33490.458 acc=3755 worse=1824
  it=77520000 t=1277s T=0.050 cur~33488.2 tightened=33490.421 best=33490.458 acc=3755 worse=1824
  it=77540000 t=1278s T=0.050 cur~33488.2 tightened=33490.458 best=33490.458 acc=3756 worse=1824
  it=77560000 t=1278s T=0.050 cur~33488.2 tightened=33490.458 best=33490.458 acc=3756 worse=1824
  it=77580000 t=1278s T=0.050 cur~33488.2 tightened=33490.458 best=33490.458 acc=3756 worse=1824
  it=77600000 t=1279s T=0.050 cur~33488.2 tightened=33490.458 best=33490.458 acc=3756 worse=1824
  [reheat] T<-2.0 resume best=33490.458
  it=77620000 t=1279s T=0.271 cur~33474.9 tightened=33483.276 best=33490.458 acc=3761 worse=1829
  it=77640000 t=1279s T=0.050 cur~33474.9 tightened=33482.922 best=33490.458 acc=3764 worse=1831
  it=77660000 t=1280s T=0.050 cur~33477.4 tightened=33485.860 best=33490.458 acc=3766 worse=1831
  it=77680000 t=1280s T=0.050 cur~33477.4 tightened=33485.860 best=33490.458 acc=3766 worse=1831
  it=77700000 t=1280s T=0.050 cur~33483.1 tightened=33486.096 best=33490.458 acc=3768 worse=1831
  it=77720000 t=1281s T=0.050 cur~33483.4 tightened=33486.096 best=33490.458 acc=3769 worse=1831
  it=77740000 t=1281s T=0.050 cur~33484.0 tightened=33486.096 best=33490.458 acc=3770 worse=1831
  it=77760000 t=1281s T=0.050 cur~33484.0 tightened=33486.096 best=33490.458 acc=3770 worse=1831
